ID,LIMIT_BAL,SEX_male,EDUCATION_gradSch,EDUCATION_university,EDUCATION_highSch,MARRIAGE_married,MARRIAGE_single,AGE,PAY_0_unknown0,PAY_0_unknown2,PAY_0_payDuly,PAY_0_value,PAY_2_unknown0,PAY_2_unknown2,PAY_2_payDuly,PAY_2_value,PAY_3_unknown0,PAY_3_unknown2,PAY_3_payDuly,PAY_3_value,PAY_4_unknown0,PAY_4_unknown2,PAY_4_payDuly,PAY_4_value,PAY_5_unknown0,PAY_5_unknown2,PAY_5_payDuly,PAY_5_value,PAY_6_unknown0,PAY_6_unknown2,PAY_6_payDuly,PAY_6_value,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
18995,-0.5135831432961061,0,1,0,0,0,1,-0.5972387492486735,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.5523186801362753,0.5786214770563629,0.481324637969022,0.43885370528999396,0.4654138156869591,0.4812883224658139,-0.1385844370222083,-0.10821934630036477,-0.11178444265743907,-0.11911709820955838,-0.08038029153989303,-0.1484361873197397,0
2626,-1.051983722861412,0,0,0,1,1,0,2.431519872627129,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.5554953356447692,-0.5327070122317604,-0.5239696242206692,-0.5156817537971584,-0.4930968001001441,-0.5676698929596375,-0.2409389738105937,-0.17310107374342068,-0.2584302266245104,-0.2680494396833508,-0.28731090114602353,-0.265068223509007,0
2190,-0.8981549858427531,0,0,1,0,0,1,-1.4625983554989028,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.4386430727427564,-0.4123510678181514,-0.3872067796925969,-0.3710476384134764,-0.3449338255660899,-0.31949323001504365,-0.2357952686623449,-0.16605832724068728,-0.2445091597538499,-0.2521012681171989,-0.26275513547276275,-0.2465181758484283,0
19838,0.2555605417971877,0,0,0,0,1,0,0.9171405616892278,0,1,0,-0.4619381177031393,0,1,0,-0.3955613606478471,0,1,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,-0.6881088781129688,-0.6580812823183642,-0.65878969558682,-0.6709242348173369,-0.6640198489202416,-0.6175296198187713,-0.20592021350837453,-0.21052629670480585,-0.28052464715029346,-0.3052825250517989,-0.169636361150004,-0.25473795744652905,0
18858,0.10173180477852893,0,1,0,0,0,1,-0.8135786508112308,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,0,2.1594842105678604,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.6828416124481763,-0.6658953326002698,-0.6454418655894455,-0.6466166327366386,-0.6281739679845832,-0.618328599417264,-0.2349639627797996,-0.21052629670480585,-0.2277933332462765,-0.2432273827710521,-0.2942085881328946,-0.23729869108299095,0
28983,0.5632180158345053,0,1,0,0,0,1,-0.27272889690483754,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.6616347013948156,0.6027905163003966,0.531948554461682,0.6185591085319615,0.6306509661517452,0.6793502650623934,-0.12299745172448462,-0.06762999085224429,-0.09069191709583227,-0.11911709820955838,-0.11486872647424813,-0.1262205613789269,0
9983,-1.051983722861412,0,0,1,0,1,0,1.9988400695020143,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,0,0,1,-0.3104463565375193,0,0,1,-0.3199616560213297,-0.6430805095836911,-0.6376445354272264,-0.6463503566363873,-0.6295780132589862,-0.6386063554017197,-0.700844492419049,-0.1299596384908012,-0.18024588903604874,-0.14015388953780022,-0.2095934956548873,-0.32179933608037864,0.04039663317716923,0
6298,2.1015053860210933,0,0,1,0,0,1,-0.9217486015925096,0,0,1,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.3483837485432475,-0.3068823569469923,-0.25209319583435724,-0.3378091282200615,-0.440753573501684,-0.3829016109167037,0.21529208585377801,-0.03864245452215323,-0.11373550127188772,0.005613737774742815,0.02308501326317224,-0.015142431674862813,0
29887,3.562878387698351,1,0,1,0,1,0,1.1334804632517852,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,1.0132854606620032,0.5908108363512139,0.477760557707943,1.5968274851777764,1.7455979506015007,1.1548621231270677,-0.12736180760784724,-0.06422769785575473,4.1858176405199465,-0.04396832090757392,-0.013472727767244156,-0.09289712246770766,0
3889,-0.2059256692587886,0,0,0,1,1,0,1.5661602663769,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,1.191265016894403,1.2916430813129676,1.307744001408558,1.462630883275391,1.5973031291490625,1.7067870300263162,0.007205832129167066,-0.040411646880327806,-0.016868077630208474,0.012439803425624969,0.036880387236914274,-0.02625024464526922,0
22130,0.10173180477852893,0,0,0,1,0,1,-1.2462584539363455,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.6728985464318336,0.5060724234551283,0.4271785715712957,0.37684990496657705,0.2057907525240052,0.1326782240340866,-0.14720923555361534,-0.07337986601631165,-0.14896001895977107,-0.20872472366295686,-0.2230934352982544,-0.2210257450813456,0
23771,1.101618595399811,0,0,1,0,1,0,2.864199675752244,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.8451921569081369,0.9382355335005562,1.0177676360100996,1.1864406083878658,1.327478410676144,1.0298643148777629,-0.04506252523586629,-0.006388716915432197,-0.01660442106068839,0.0049931863519353465,-0.04589185660553794,-0.1262205613789269,0
28438,0.8708754898718227,0,1,0,0,1,0,-0.0563889953422802,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,1,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,-0.5915828583532965,-0.6497500229838101,-0.65878969558682,-0.6709242348173369,-0.6640198489202416,-0.6550306622501553,-0.1749540693835635,-0.21052629670480585,-0.28052464715029346,-0.3052825250517989,-0.32179933608037864,-0.29283775593502304,0
841,-0.6674118803147651,0,0,1,0,0,1,-1.4625983554989028,0,0,0,0.8515054924849166,0,0,0,2.088340433059199,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.3831449116306567,0.42603082790201263,0.4563900529268063,-0.21942411668071174,-0.22643640766844256,-0.1941894295790822,-0.20093237821310292,-0.1356418278520706,-0.17506201934225948,-0.2432273827710521,-0.2528224662116685,-0.18175962623095893,0
24838,-0.5135831432961061,1,1,0,0,0,1,-0.8135786508112308,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.5215552366303496,-0.5053228896874793,-0.5390925059559144,-0.5584569206535438,-0.5426547605477415,-0.5268199360409541,-0.2375098370450945,-0.17231854635422808,-0.2277933332462765,-0.2914442283231924,-0.21833403127731335,-0.29283775593502304,0
18627,-0.35975440627744737,0,0,1,0,1,0,-1.0299185523737882,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,0,1,0,-0.3104463565375193,0,0,1,-0.3199616560213297,-0.5629505424318602,-0.2709293384763997,-0.6311156606184416,-0.6709242348173369,-0.6640198489202416,-0.4705343732620274,1.2330702691774742,-0.14316089537431256,-0.28052464715029346,-0.3052825250517989,2.584748006447331,1.1701167513323532,0
12088,1.486190437946458,0,0,1,0,0,1,-0.16455894612355887,0,0,0,0.8515054924849166,0,1,0,-0.3955613606478471,0,1,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,-0.6881088781129688,-0.6846965805951948,-0.65878969558682,-0.6709242348173369,-0.6640198489202416,-0.6550306622501553,-0.3048456135312607,-0.21052629670480585,-0.28052464715029346,-0.3052825250517989,-0.32179933608037864,-0.29283775593502304,0
24872,1.101618595399811,1,1,0,0,1,0,0.8089706109079491,0,0,1,-0.4619381177031393,0,0,0,2.088340433059199,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,0,0,1,-0.3104463565375193,0,0,1,-0.3199616560213297,-0.6552627496596984,-0.6810481599805662,-0.6204234198352044,-0.6806472756496162,-0.6622069537924612,-0.6576485954026635,-0.3048456135312607,-0.07443457684522341,-0.28052464715029346,-0.2432273827710521,-0.32179933608037864,-0.29283775593502304,0
19558,2.562991597077069,0,1,0,0,1,0,0.15995090622027713,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,2.122017871482037,1.9554878896988317,1.7204085885001608,1.9758396934673608,2.5687017812082047,2.1966125226001587,1.2575937927125596,0.13286713543088552,0.7757363016610711,3.4198876660614355,0.7134055269092237,0.15191907540004956,0
148,0.2555605417971877,1,1,0,0,0,1,-0.16455894612355887,0,0,0,0.8515054924849166,0,0,0,2.088340433059199,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,1.9757229440947732,1.7782249708708442,0.6420157389950054,1.436273055332295,1.5152943459141954,0.3628183475318544,0.11080732774137037,-0.040411646880327806,2.6460632745226498,0.0049931863519353465,0.02308501326317224,0.17924429530724936,0
7972,0.2555605417971877,1,0,1,0,1,0,0.4844607585641131,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.165215171202215,-0.05739189284779449,-0.11699358876145514,-0.08664092806225195,-0.07504318363397962,0.03702166657198442,-0.2131421833629865,0.1299411634539045,-0.17406012437808316,0.0066686751935155116,0.7149919949162039,0.1008231357361801,0
4110,0.4863036473251758,1,1,0,0,0,1,-0.3808988476861162,0,1,0,-0.4619381177031393,0,1,0,-0.3955613606478471,0,1,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,-0.6815045373178827,-0.6846965805951948,-0.6412208764175009,-0.6709242348173369,-0.6447537179713752,-0.6441339404919879,-0.3048456135312607,-0.16775947373893207,-0.28052464715029346,-0.2327400637256059,-0.2775851624945354,-0.29283775593502304,0
8662,0.10173180477852893,0,0,1,0,0,1,-0.3808988476861162,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,1,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,-0.6862990996537837,-0.6797062121682891,-0.6547643814096014,-0.6579239390080432,-0.6563232850595738,-0.3852815501462567,-0.28629710102696954,-0.2007276928749159,-0.23638853741263124,-0.2763027736066901,0.7727256349963144,-0.2733435441719598,0
17821,-0.5135831432961061,1,0,1,0,0,1,-1.1380885031550672,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,0,0,1,-0.3104463565375193,0,0,1,-0.3199616560213297,-0.0236365615946926,-0.009738766888910282,-0.6533387493051697,-0.6648667493147986,-0.6575923116490201,-0.6484008315392579,-0.25288899587218183,-0.19725735401849656,-0.2599594347277269,-0.2810810195623077,-0.2948983568315817,-0.2711775206427305,0
5824,-0.8981549858427531,0,0,1,0,0,1,0.8089706109079491,0,0,1,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.3323388469797256,-0.3008855276608787,-0.2760913362589561,-0.39243522184166907,-0.3652547318620286,-0.34070868828991546,-0.22446872601266568,-0.16796361131872145,-0.21724707046547306,-0.2680494396833508,-0.27855083867269737,-0.2506836057123307,0
2075,0.7170467528531641,1,1,0,0,0,1,0.15995090622027713,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.8252575822383067,0.8333259675511793,0.7389587220963554,0.9095979889077598,0.9955702745091456,1.031700267997704,-0.04506252523586629,-0.040411646880327806,-0.016868077630208474,0.0049931863519353465,0.02308501326317224,-0.015142431674862813,0
12763,2.562991597077069,1,1,0,0,1,0,2.7560297249709653,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.5337374767063571,-0.2791068329574637,-0.3042825122848245,-0.36727335898497177,-0.3163395251415533,-0.2556938590970999,1.2125474052021379,0.6546087664425597,0.2243776834806693,0.3845224365409831,0.7171992547520026,-0.2807857788621321,0
29611,0.4093892788158465,1,0,0,0,1,0,0.15995090622027713,0,1,0,-0.4619381177031393,0,1,0,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,0,0,1,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.0904362948717794,-0.6572146076896018,-0.572287371132631,-0.642190008715553,-0.5496756089516912,-0.5694548473818022,-0.20269890321351164,0.000517937867441611,-0.18297171642786206,0.12525605209202276,-0.3148326722236389,-0.12999721778886508,0
23747,0.2555605417971877,0,0,0,1,0,1,1.4579903155956209,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,0,0,1,-0.3104463565375193,0,0,1,-0.3199616560213297,-0.6637849153891449,-0.6821664498241305,-0.6015547596294918,-0.5822209022404246,-0.3109997249470001,-0.5408105787975402,-0.29544146573496743,-0.07014768766964656,0.02062388655554761,1.0301441368298734,0.14165625256748499,-0.2845068962072182,0
11534,3.4090496506796923,0,1,0,0,0,1,0.051780955438998466,0,1,0,-0.4619381177031393,0,1,0,-0.3955613606478471,0,1,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,-0.6763048007000748,-0.6882751080946006,-0.6623537758478989,-0.6792804584080179,1.1091893564265838,2.2173179938972694,-0.3048456135312607,-0.21049227377484092,-0.28052464715029346,6.404740009765358,1.7954456845396802,-0.2828962633265093,0
23485,2.48607722856774,0,0,1,0,1,0,-0.4890687984673949,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,5.667441402072682,6.063246057571438,6.2278240223674715,3.7160931502901584,4.071970902028527,3.978677018557538,0.7066977756733459,0.4699323025931063,0.3522511196979105,0.3773240400364165,0.3679693626067232,0.2625528925852974,0
18156,0.2555605417971877,1,1,0,0,0,1,-0.27272889690483754,0,0,0,0.8515054924849166,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.6903778540916486,-0.6788814734086603,-0.6576296224038021,-0.6605643814065856,-0.6598831518559426,-0.6578355906278426,-0.25288899587218183,-0.19354885465232294,-0.2277933332462765,-0.3052825250517989,-0.32179933608037864,-0.23729869108299095,0
13246,0.8708754898718227,0,0,1,0,1,0,-0.4890687984673949,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,2.120640278923553,2.2388765146810727,2.3308446881183067,-0.5901266974219423,-0.5934487858551892,-0.6380310963247772,-0.04100990905845814,-0.038064064712750006,-0.2747769339347556,-0.2992631762505665,-0.3200749143336609,-0.2847845915314784,0
14219,-0.2059256692587886,0,0,1,0,1,0,-0.5972387492486735,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,0,0,1,-0.3104463565375193,0,0,1,-0.3199616560213297,-0.6571805745940588,-0.6526855338231664,-0.6267549035931214,-0.6186590073403083,-0.6381943337817696,-0.6260124032155351,-0.18586495909197007,-0.1325457412252651,-0.10308377586327627,-0.20804211709786866,-0.2040558192144904,-0.19803257223260431,0
7548,1.2554473324184696,0,0,1,0,1,0,0.15995090622027713,0,1,0,-0.4619381177031393,0,1,0,-0.3955613606478471,0,1,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,-0.6590983995284192,-0.6846965805951948,-0.6157411967471201,-0.6224798828111401,-0.6640198489202416,-0.5316988114615376,-0.3048456135312607,-0.10573567241292738,-0.11605567908366445,-0.3052825250517989,0.17862785481711368,0.2103461716243873,0
20972,-0.8212406173334237,1,0,0,1,1,0,0.8089706109079491,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.09308343351357258,-0.08772550485447643,-0.06694272046763534,-0.005392962257694311,-0.375769523603155,-0.3892764481387205,-0.21813001865825807,-0.14248043677501462,-0.1819170901497817,-0.2432273827710521,-0.2813788903373145,-0.2584590747916152,0
27186,-0.5904975118054355,1,0,1,0,0,1,-0.9217486015925096,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,0,0,0,2.1594842105678604,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.022664143318115518,0.03415410947098893,0.008685664993928196,0.043191177875484106,0.060083426844853564,-0.023632784649764395,-0.14840423775977418,-0.16946062023717684,-0.19515264993968995,-0.2074836208173419,-0.2114363442904424,-0.18175962623095893,0
4314,-0.8981549858427531,0,0,1,0,0,1,-0.8135786508112308,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,0,0,1,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,0,0,1,-0.3199616560213297,-0.05155306961809301,-0.3757130968183757,-0.6450505155999937,-0.3044618939278831,-0.5415999852006693,-0.1613802673431026,-0.21906523777612147,-0.17704773361934856,0.9323483039560014,0.005055241494216093,1.7475757368507954,0.1847426627276005,0
29648,-0.6674118803147651,1,0,1,0,0,1,-0.7054087000299522,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.3075826983552007,-0.6846965805951948,0.2948044376392188,0.3858740051639481,0.4870037485723441,0.5322190219782464,-0.3048456135312607,2.110756146010127,-0.17506201934225948,-0.18117224049030525,-0.32179933608037864,-0.29283775593502304,0
21137,1.7938479119837754,1,1,0,0,0,1,1.3498203648143423,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,0.835197857954428,0.9355656164990463,1.027607292887745,1.2292313072583605,1.3819971114279406,1.2740290802639676,-0.04506252523586629,0.01484159138266266,-0.006321814849405074,-0.06785955068566146,-0.08983012271190632,-0.10411601356781816,0
14842,0.3324749103065171,0,1,0,0,1,0,-0.0563889953422802,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,0,1,0,-0.3361538310452576,0,1,0,-0.3104463565375193,0,1,0,-0.3199616560213297,1.2354155078128821,1.3233326197549713,-0.65878969558682,-0.6709242348173369,-0.6640198489202416,-0.6550306622501553,0.03287240125275204,-0.21052629670480585,-0.28052464715029346,-0.3052825250517989,-0.32179933608037864,-0.29283775593502304,0
26017,0.2555605417971877,0,1,0,0,1,0,0.3762908077828345,0,0,1,-0.4619381177031393,0,0,1,-0.3955613606478471,0,0,1,-0.3891812096703792,0,0,1,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.5341561567976609,-0.679175024492596,-0.5875919510772645,-0.5279675769574347,-0.5090502772246118,-0.5767986598615655,-0.2840629664676292,0.11269153796170245,0.20724000646186375,0.0049931863519353465,-0.32179933608037864,-0.015142431674862813,0
24149,-1.051983722861412,1,0,0,1,0,1,-0.7054087000299522,1,0,0,-0.4619381177031393,1,0,0,-0.3955613606478471,1,0,0,-0.3891812096703792,1,0,0,-0.3361538310452576,1,0,0,-0.3104463565375193,1,0,0,-0.3199616560213297,-0.3112427727017617,-0.2856488285423149,-0.24790016023308775,-0.2070761654639992,-0.16769860552835705,-0.3861315284425256,-0.2269106870426424,-0.1526873157644833,-0.201427676294268,-0.24260683134824465,-0.2528224662116685,-0.23729869108299095,0
